State,Area_Name,Age,Total_Population,Total_Males,Total_Females,Rural_Persons  ,Rural_Males,Rural_Females,Urban_Persons  ,Urban_Males,Urban_Females,Age_Category,Gender_Ratio,Urban_Percentage,Rural_Percentage
17,State - MEGHALAYA (17),73,2284,1073,1211,1661,797,864,623,276,347,Age-wise,112.861137,27.27670753,72.72329247
17,State - MEGHALAYA (17),74,2700,1244,1456,2070,990,1080,630,254,376,Age-wise,117.0418006,23.33333333,76.66666667
17,State - MEGHALAYA (17),75,4791,2172,2619,3760,1770,1990,1031,402,629,Age-wise,120.5801105,21.51951576,78.48048424
17,State - MEGHALAYA (17),76,2739,1266,1473,2074,995,1079,665,271,394,Age-wise,116.3507109,24.27893392,75.72106608
17,State - MEGHALAYA (17),77,1646,768,878,1200,592,608,446,176,270,Age-wise,114.3229167,27.09599028,72.90400972
17,State - MEGHALAYA (17),78,1821,811,1010,1380,623,757,441,188,253,Age-wise,124.5376079,24.21746293,75.78253707
17,State - MEGHALAYA (17),79,1848,831,1017,1441,664,777,407,167,240,Age-wise,122.3826715,22.02380952,77.97619048
17,State - MEGHALAYA (17),80,3812,1687,2125,3093,1430,1663,719,257,462,Age-wise,125.9632484,18.86149003,81.13850997
17,State - MEGHALAYA (17),81,1731,781,950,1310,627,683,421,154,267,Age-wise,121.6389245,24.32120162,75.67879838
17,State - MEGHALAYA (17),82,1041,490,551,742,363,379,299,127,172,Age-wise,112.4489796,28.72238232,71.27761768
17,State - MEGHALAYA (17),83,744,325,419,531,248,283,213,77,136,Age-wise,128.9230769,28.62903226,71.37096774
17,State - MEGHALAYA (17),84,889,400,489,647,308,339,242,92,150,Age-wise,122.25,27.2215973,72.7784027
17,State - MEGHALAYA (17),85,1381,578,803,1057,469,588,324,109,215,Age-wise,138.9273356,23.46125996,76.53874004
17,State - MEGHALAYA (17),86,753,311,442,539,235,304,214,76,138,Age-wise,142.1221865,28.41965471,71.58034529
17,State - MEGHALAYA (17),87,532,232,300,367,174,193,165,58,107,Age-wise,129.3103448,31.01503759,68.98496241
17,State - MEGHALAYA (17),88,479,206,273,324,145,179,155,61,94,Age-wise,132.5242718,32.35908142,67.64091858
17,State - MEGHALAYA (17),89,518,229,289,395,182,213,123,47,76,Age-wise,126.2008734,23.74517375,76.25482625
17,State - MEGHALAYA (17),90,1050,426,624,872,364,508,178,62,116,Age-wise,146.4788732,16.95238095,83.04761905
17,State - MEGHALAYA (17),91,435,179,256,332,143,189,103,36,67,Age-wise,143.0167598,23.67816092,76.32183908
17,State - MEGHALAYA (17),92,293,140,153,218,106,112,75,34,41,Age-wise,109.2857143,25.59726962,74.40273038
17,State - MEGHALAYA (17),93,214,89,125,156,71,85,58,18,40,Age-wise,140.4494382,27.10280374,72.89719626
17,State - MEGHALAYA (17),94,251,129,122,196,102,94,55,27,28,Age-wise,94.57364341,21.9123506,78.0876494
17,State - MEGHALAYA (17),95,315,137,178,240,109,131,75,28,47,Age-wise,129.9270073,23.80952381,76.19047619
17,State - MEGHALAYA (17),96,275,131,144,200,91,109,75,40,35,Age-wise,109.9236641,27.27272727,72.72727273
17,State - MEGHALAYA (17),97,188,85,103,143,63,80,45,22,23,Age-wise,121.1764706,23.93617021,76.06382979
17,State - MEGHALAYA (17),98,202,100,102,156,74,82,46,26,20,Age-wise,102,22.77227723,77.22772277
17,State - MEGHALAYA (17),99,151,79,72,123,63,60,28,16,12,Age-wise,91.13924051,18.54304636,81.45695364
17,State - MEGHALAYA (17),100+,623,293,330,540,256,284,83,37,46,Age-wise,112.6279863,13.32263242,86.67736758
17,State - MEGHALAYA (17),Age not stated,5784,3329,2455,4781,2601,2180,1003,728,275,Age-wise,73.74586963,17.34094053,82.65905947
18,State - ASSAM (18),All ages,31205576,15939443,15266133,26807034,13678989,13128045,4398542,2260454,2138088,All Ages,95.77582479,14.09537193,85.90462807
18,State - ASSAM (18),0,548850,280888,267962,494493,252952,241541,54357,27936,26421,Age-wise,95.39816582,9.903798852,90.09620115
18,State - ASSAM (18),1,626156,319440,306716,559937,285474,274463,66219,33966,32253,Age-wise,96.01677936,10.57547959,89.42452041
18,State - ASSAM (18),2,669558,340330,329228,607304,308328,298976,62254,32002,30252,Age-wise,96.73787207,9.297775547,90.70222445
18,State - ASSAM (18),3,691614,350169,341445,626584,316776,309808,65030,33393,31637,Age-wise,97.50863155,9.402643671,90.59735633
18,State - ASSAM (18),4,676655,344095,332560,611992,311082,300910,64663,33013,31650,Age-wise,96.6477281,9.556273138,90.44372686
18,State - ASSAM (18),5,724716,371004,353712,654072,334471,319601,70644,36533,34111,Age-wise,95.33913381,9.747818456,90.25218154
18,State - ASSAM (18),6,700581,357559,343022,632941,322503,310438,67640,35056,32584,Age-wise,95.93437726,9.654843623,90.34515638
18,State - ASSAM (18),7,737356,374789,362567,663221,336763,326458,74135,38026,36109,Age-wise,96.73896512,10.05416651,89.94583349
18,State - ASSAM (18),8,734886,374655,360231,663098,337833,325265,71788,36822,34966,Age-wise,96.15005805,9.768589958,90.23141004
18,State - ASSAM (18),9,646800,328339,318461,577865,293048,284817,68935,35291,33644,Age-wise,96.991524,10.65785405,89.34214595
18,State - ASSAM (18),10,765960,395123,370837,685290,353182,332108,80670,41941,38729,Age-wise,93.85355952,10.53188156,89.46811844
18,State - ASSAM (18),11,650207,332178,318029,574824,293479,281345,75383,38699,36684,Age-wise,95.7405367,11.59369247,88.40630753
18,State - ASSAM (18),12,744871,383476,361395,664292,341845,322447,80579,41631,38948,Age-wise,94.24188215,10.81784631,89.18215369
18,State - ASSAM (18),13,663109,337035,326074,586858,298094,288764,76251,38941,37310,Age-wise,96.74781551,11.49901449,88.50098551
18,State - ASSAM (18),14,667580,341569,326011,588502,301164,287338,79078,40405,38673,Age-wise,95.445137,11.8454717,88.1545283
18,State - ASSAM (18),15,673552,352466,321086,593308,311253,282055,80244,41213,39031,Age-wise,91.09701361,11.91355679,88.08644321
18,State - ASSAM (18),16,627495,333980,293515,548844,293427,255417,78651,40553,38098,Age-wise,87.88400503,12.53412378,87.46587622
18,State - ASSAM (18),17,527775,283757,244018,452394,244607,207787,75381,39150,36231,Age-wise,85.99541157,14.28279096,85.71720904
18,State - ASSAM (18),18,690902,358886,332016,600103,312032,288071,90799,46854,43945,Age-wise,92.51294283,13.14209541,86.85790459
18,State - ASSAM (18),19,548857,266400,282457,469442,227173,242269,79415,39227,40188,Age-wise,106.0274024,14.46916046,85.53083954
18,State - ASSAM (18),20,729741,345112,384629,632118,297873,334245,97623,47239,50384,Age-wise,111.4504856,13.37776005,86.62223995
18,State - ASSAM (18),21,522991,252850,270141,442722,213458,229264,80269,39392,40877,Age-wise,106.8384418,15.34806526,84.65193474
18,State - ASSAM (18),22,632825,310640,322185,541510,265335,276175,91315,45305,46010,Age-wise,103.7165207,14.42973966,85.57026034
18,State - ASSAM (18),23,504378,249979,254399,424968,210407,214561,79410,39572,39838,Age-wise,101.7681485,15.74414427,84.25585573
18,State - ASSAM (18),24,519470,256999,262471,436285,216038,220247,83185,40961,42224,Age-wise,102.1291912,16.01343677,83.98656323
18,State - ASSAM (18),25,793337,375426,417911,686194,324807,361387,107143,50619,56524,Age-wise,111.3164778,13.50535775,86.49464225
18,State - ASSAM (18),26,580548,286366,294182,493689,244052,249637,86859,42314,44545,Age-wise,102.7293743,14.96155357,85.03844643
18,State - ASSAM (18),27,475582,243678,231904,397943,204958,192985,77639,38720,38919,Age-wise,95.16821379,16.32505015,83.67494985
18,State - ASSAM (18),28,565236,286068,279168,476957,242109,234848,88279,43959,44320,Age-wise,97.58798607,15.61807811,84.38192189
18,State - ASSAM (18),29,400444,201504,198940,331727,167137,164590,68717,34367,34350,Age-wise,98.72756868,17.16020218,82.83979782
18,State - ASSAM (18),30,821144,403689,417455,704084,347187,356897,117060,56502,60558,Age-wise,103.4100508,14.25572129,85.74427871
18,State - ASSAM (18),31,411671,208708,202963,343049,174133,168916,68622,34575,34047,Age-wise,97.24735037,16.66913628,83.33086372
18,State - ASSAM (18),32,440245,225436,214809,364947,187594,177353,75298,37842,37456,Age-wise,95.28602353,17.10365819,82.89634181
18,State - ASSAM (18),33,312877,161668,151209,257292,133237,124055,55585,28431,27154,Age-wise,93.53056882,17.76576738,82.23423262
18,State - ASSAM (18),34,344123,174746,169377,280138,142469,137669,63985,32277,31708,Age-wise,96.92754054,18.59364239,81.40635761
18,State - ASSAM (18),35,790349,398155,392194,671510,340226,331284,118839,57929,60910,Age-wise,98.50284437,15.03626879,84.96373121
18,State - ASSAM (18),36,454009,231204,222805,380266,194582,185684,73743,36622,37121,Age-wise,96.36727738,16.24262955,83.75737045
18,State - ASSAM (18),37,300095,155189,144906,243908,126527,117381,56187,28662,27525,Age-wise,93.37388604,18.72307103,81.27692897
18,State - ASSAM (18),38,403479,206802,196677,331037,169551,161486,72442,37251,35191,Age-wise,95.10401253,17.95434211,82.04565789
18,State - ASSAM (18),39,312541,162329,150212,253030,131144,121886,59511,31185,28326,Age-wise,92.5355297,19.04102182,80.95897818
18,State - ASSAM (18),40,737018,379934,357084,625775,322680,303095,111243,57254,53989,Age-wise,93.98579753,15.09366121,84.90633879
18,State - ASSAM (18),41,335655,178638,157017,276171,146883,129288,59484,31755,27729,Age-wise,87.89675209,17.72176789,82.27823211
18,State - ASSAM (18),42,316221,170560,145661,253974,137015,116959,62247,33545,28702,Age-wise,85.4016182,19.68465092,80.31534908
18,State - ASSAM (18),43,213164,115053,98111,168031,90590,77441,45133,24463,20670,Age-wise,85.27461257,21.17289974,78.82710026
18,State - ASSAM (18),44,229148,121278,107870,183097,96378,86719,46051,24900,21151,Age-wise,88.94440871,20.09661878,79.90338122
18,State - ASSAM (18),45,619212,317336,301876,522658,267854,254804,96554,49482,47072,Age-wise,95.1281922,15.59304406,84.40695594
18,State - ASSAM (18),46,303680,161721,141959,250390,133351,117039,53290,28370,24920,Age-wise,87.78018934,17.54807692,82.45192308
18,State - ASSAM (18),47,195196,106889,88307,154206,84258,69948,40990,22631,18359,Age-wise,82.61561059,20.99940573,79.00059427
18,State - ASSAM (18),48,270184,147725,122459,217979,118711,99268,52205,29014,23191,Age-wise,82.89659841,19.32201759,80.67798241
18,State - ASSAM (18),49,206977,112410,94567,165731,89283,76448,41246,23127,18119,Age-wise,84.12685704,19.92781807,80.07218193
18,State - ASSAM (18),50,539437,276550,262887,457082,233067,224015,82355,43483,38872,Age-wise,95.05948291,15.26684302,84.73315698
18,State - ASSAM (18),51,225801,123411,102390,185583,100493,85090,40218,22918,17300,Age-wise,82.96667234,17.81125859,82.18874141
18,State - ASSAM (18),52,175108,100157,74951,138327,78640,59687,36781,21517,15264,Age-wise,74.83351139,21.00475135,78.99524865
18,State - ASSAM (18),53,116250,67873,48377,88848,51314,37534,27402,16559,10843,Age-wise,71.27576503,23.5716129,76.4283871
18,State - ASSAM (18),54,135767,74269,61498,105152,56480,48672,30615,17789,12826,Age-wise,82.80440022,22.54966229,77.45033771
18,State - ASSAM (18),55,358078,181925,176153,302743,152656,150087,55335,29269,26066,Age-wise,96.82726398,15.45333698,84.54666302
18,State - ASSAM (18),56,172648,94084,78564,141708,76521,65187,30940,17563,13377,Age-wise,83.50410272,17.92085631,82.07914369
18,State - ASSAM (18),57,92982,53654,39328,71879,40875,31004,21103,12779,8324,Age-wise,73.29928803,22.69579058,77.30420942
18,State - ASSAM (18),58,118179,66589,51590,94036,52373,41663,24143,14216,9927,Age-wise,77.47525868,20.42917947,79.57082053
18,State - ASSAM (18),59,114938,61990,52948,92394,49116,43278,22544,12874,9670,Age-wise,85.41377642,19.61405279,80.38594721
18,State - ASSAM (18),60,382072,184618,197454,329483,159047,170436,52589,25571,27018,Age-wise,106.9527348,13.76415963,86.23584037
18,State - ASSAM (18),61,151622,78449,73173,127591,65356,62235,24031,13093,10938,Age-wise,93.27461153,15.84928309,84.15071691
18,State - ASSAM (18),62,101076,54680,46396,81249,43517,37732,19827,11163,8664,Age-wise,84.85003658,19.61593257,80.38406743
18,State - ASSAM (18),63,65652,37248,28404,50665,28307,22358,14987,8941,6046,Age-wise,76.2564433,22.82794127,77.17205873
18,State - ASSAM (18),64,75276,39568,35708,60053,31112,28941,15223,8456,6767,Age-wise,90.24464214,20.22291301,79.77708699
18,State - ASSAM (18),65,244849,116745,128104,210714,100587,110127,34135,16158,17977,Age-wise,109.7297529,13.94124542,86.05875458
18,State - ASSAM (18),66,98720,50723,47997,83161,42471,40690,15559,8252,7307,Age-wise,94.6257122,15.76073744,84.23926256
18,State - ASSAM (18),67,48327,27200,21127,38184,21280,16904,10143,5920,4223,Age-wise,77.67279412,20.98826743,79.01173257
18,State - ASSAM (18),68,54284,29302,24982,43263,23131,20132,11021,6171,4850,Age-wise,85.25697905,20.30248324,79.69751676
18,State - ASSAM (18),69,57462,30003,27459,47121,24369,22752,10341,5634,4707,Age-wise,91.52084792,17.99624099,82.00375901
18,State - ASSAM (18),70,216345,104845,111500,188813,92064,96749,27532,12781,14751,Age-wise,106.3474653,12.72597009,87.27402991
18,State - ASSAM (18),71,76531,39522,37009,65605,33778,31827,10926,5744,5182,Age-wise,93.64151612,14.27656767,85.72343233
18,State - ASSAM (18),72,40572,22826,17746,32729,18326,14403,7843,4500,3343,Age-wise,77.74467712,19.33106576,80.66893424
18,State - ASSAM (18),73,24017,13950,10067,18587,10734,7853,5430,3216,2214,Age-wise,72.16487455,22.6089853,77.3910147
18,State - ASSAM (18),74,27812,15302,12510,21854,11965,9889,5958,3337,2621,Age-wise,81.75401908,21.42240759,78.57759241
18,State - ASSAM (18),75,93847,47312,46535,80135,40844,39291,13712,6468,7244,Age-wise,98.35771052,14.6110158,85.3889842
18,State - ASSAM (18),76,37591,20122,17469,31223,16898,14325,6368,3224,3144,Age-wise,86.8154259,16.94022505,83.05977495
18,State - ASSAM (18),77,16004,9228,6776,12491,7225,5266,3513,2003,1510,Age-wise,73.42869528,21.95076231,78.04923769
18,State - ASSAM (18),78,18074,10185,7889,13992,7928,6064,4082,2257,1825,Age-wise,77.45704467,22.58492863,77.41507137
18,State - ASSAM (18),79,18836,9752,9084,15213,7943,7270,3623,1809,1814,Age-wise,93.15012305,19.23444468,80.76555532
18,State - ASSAM (18),80,69842,32477,37365,60718,28630,32088,9124,3847,5277,Age-wise,115.0506512,13.06377252,86.93622748
18,State - ASSAM (18),81,25003,12453,12550,21480,10760,10720,3523,1693,1830,Age-wise,100.7789288,14.09030916,85.90969084
18,State - ASSAM (18),82,11375,6393,4982,9108,5151,3957,2267,1242,1025,Age-wise,77.92898483,19.92967033,80.07032967
18,State - ASSAM (18),83,7026,3978,3048,5438,3124,2314,1588,854,734,Age-wise,76.6214178,22.60176487,77.39823513
18,State - ASSAM (18),84,8378,4531,3847,6581,3628,2953,1797,903,894,Age-wise,84.9039947,21.44903318,78.55096682
18,State - ASSAM (18),85,23503,11557,11946,19919,10020,9899,3584,1537,2047,Age-wise,103.3659254,15.24911713,84.75088287
18,State - ASSAM (18),86,9809,4996,4813,8128,4171,3957,1681,825,856,Age-wise,96.33706966,17.13732287,82.86267713
18,State - ASSAM (18),87,4259,2312,1947,3299,1825,1474,960,487,473,Age-wise,84.21280277,22.54050247,77.45949753
18,State - ASSAM (18),88,3953,2198,1755,3150,1774,1376,803,424,379,Age-wise,79.84531392,20.31368581,79.68631419
18,State - ASSAM (18),89,4908,2395,2513,4069,2014,2055,839,381,458,Age-wise,104.9269311,17.09453953,82.90546047
18,State - ASSAM (18),90,18583,8233,10350,16414,7396,9018,2169,837,1332,Age-wise,125.7135916,11.67195824,88.32804176
18,State - ASSAM (18),91,6895,3262,3633,6050,2886,3164,845,376,469,Age-wise,111.3733906,12.25525743,87.74474257
18,State - ASSAM (18),92,3235,1723,1512,2693,1444,1249,542,279,263,Age-wise,87.75391759,16.75425039,83.24574961
18,State - ASSAM (18),93,2227,1206,1021,1807,1001,806,420,205,215,Age-wise,84.66003317,18.85945218,81.14054782
18,State - ASSAM (18),94,2706,1423,1283,2266,1197,1069,440,226,214,Age-wise,90.16163036,16.2601626,83.7398374
18,State - ASSAM (18),95,6749,3377,3372,5893,2995,2898,856,382,474,Age-wise,99.85193959,12.6833605,87.3166395
18,State - ASSAM (18),96,3511,1891,1620,3033,1659,1374,478,232,246,Age-wise,85.66895822,13.61435488,86.38564512
18,State - ASSAM (18),97,1846,1054,792,1486,849,637,360,205,155,Age-wise,75.14231499,19.50162514,80.49837486
18,State - ASSAM (18),98,2445,1323,1122,2037,1120,917,408,203,205,Age-wise,84.80725624,16.68711656,83.31288344
18,State - ASSAM (18),99,2100,1076,1024,1876,969,907,224,107,117,Age-wise,95.16728625,10.66666667,89.33333333
18,State - ASSAM (18),100+,11222,5379,5843,9942,4794,5148,1280,585,695,Age-wise,108.6261387,11.40616646,88.59383354
18,State - ASSAM (18),Age not stated,18824,9894,8930,15019,7852,7167,3805,2042,1763,Age-wise,90.25672125,20.21355716,79.78644284
19,State - WEST BENGAL (19),All ages,91276115,46809027,44467088,62183113,31844945,30338168,29093002,14964082,14128920,All Ages,94.99682187,31.87361995,68.12638005
19,State - WEST BENGAL (19),0,1282793,658033,624760,956689,490080,466609,326104,167953,158151,Age-wise,94.94356666,25.4214047,74.5785953
19,State - WEST BENGAL (19),1,1399278,717355,681923,1022745,523724,499021,376533,193631,182902,Age-wise,95.06074398,26.90909169,73.09090831
19,State - WEST BENGAL (19),2,1507433,770215,737218,1119825,571400,548425,387608,198815,188793,Age-wise,95.71587154,25.71311627,74.28688373
19,State - WEST BENGAL (19),3,1584098,801170,782928,1178181,595158,583023,405917,206012,199905,Age-wise,97.72308,25.62448788,74.37551212
19,State - WEST BENGAL (19),4,1559541,797089,762452,1155503,589802,565701,404038,207287,196751,Age-wise,95.65456304,25.90749458,74.09250542
19,State - WEST BENGAL (19),5,1679808,862822,816986,1241368,636191,605177,438440,226631,211809,Age-wise,94.68766443,26.10060197,73.89939803
19,State - WEST BENGAL (19),6,1568515,803712,764803,1146399,586300,560099,422116,217412,204704,Age-wise,95.15883799,26.91182424,73.08817576
19,State - WEST BENGAL (19),7,1665309,849029,816280,1215059,618025,597034,450250,231004,219246,Age-wise,96.14277015,27.03702436,72.96297564
19,State - WEST BENGAL (19),8,1722903,882730,840173,1270834,649812,621022,452069,232918,219151,Age-wise,95.17893354,26.2387958,73.7612042
19,State - WEST BENGAL (19),9,1611274,818470,792804,1174983,595030,579953,436291,223440,212851,Age-wise,96.86414896,27.07739342,72.92260658
19,State - WEST BENGAL (19),10,1964078,1010766,953312,1429417,733978,695439,534661,276788,257873,Age-wise,94.31579614,27.22198406,72.77801594
19,State - WEST BENGAL (19),11,1691201,865049,826152,1219828,621269,598559,471373,243780,227593,Age-wise,95.50349171,27.87208617,72.12791383
19,State - WEST BENGAL (19),12,1908789,984295,924494,1399849,719512,680337,508940,264783,244157,Age-wise,93.92448402,26.66297846,73.33702154
19,State - WEST BENGAL (19),13,1759893,887191,872702,1289824,648450,641374,470069,238741,231328,Age-wise,98.36686801,26.71008976,73.28991024
19,State - WEST BENGAL (19),14,1832562,930205,902357,1338176,677819,660357,494386,252386,242000,Age-wise,97.00625131,26.97785941,73.02214059
19,State - WEST BENGAL (19),15,1856644,959715,896929,1344769,695320,649449,511875,264395,247480,Age-wise,93.45784947,27.5699057,72.4300943
19,State - WEST BENGAL (19),16,1787844,939171,848673,1285154,679426,605728,502690,259745,242945,Age-wise,90.36405511,28.11710641,71.88289359
19,State - WEST BENGAL (19),17,1617440,870750,746690,1136534,619049,517485,480906,251701,229205,Age-wise,85.7525122,29.73254031,70.26745969
19,State - WEST BENGAL (19),18,2121174,1103257,1017917,1509693,789137,720556,611481,314120,297361,Age-wise,92.26472164,28.8274795,71.1725205
19,State - WEST BENGAL (19),19,1674929,829432,845497,1166545,576672,589873,508384,252760,255624,Age-wise,101.9368676,30.35257017,69.64742983
19,State - WEST BENGAL (19),20,2162272,1043157,1119115,1520366,731030,789336,641906,312127,329779,Age-wise,107.2815501,29.68664442,70.31335558
19,State - WEST BENGAL (19),21,1582756,803764,778992,1086201,552784,533417,496555,250980,245575,Age-wise,96.91800081,31.37280794,68.62719206
19,State - WEST BENGAL (19),22,1911605,979828,931777,1333190,686998,646192,578415,292830,285585,Age-wise,95.09597603,30.25808156,69.74191844
19,State - WEST BENGAL (19),23,1519179,782313,736866,1037207,538336,498871,481972,243977,237995,Age-wise,94.19068838,31.72582033,68.27417967
19,State - WEST BENGAL (19),24,1582510,813568,768942,1065757,553524,512233,516753,260044,256709,Age-wise,94.51477934,32.65401167,67.34598833
19,State - WEST BENGAL (19),25,2103646,1026692,1076954,1450370,711863,738507,653276,314829,338447,Age-wise,104.8955286,31.05446449,68.94553551
19,State - WEST BENGAL (19),26,1676373,852456,823917,1129803,579281,550522,546570,273175,273395,Age-wise,96.65214392,32.60431897,67.39568103
19,State - WEST BENGAL (19),27,1411721,732977,678744,942077,493311,448766,469644,239666,229978,Age-wise,92.60099567,33.26747991,66.73252009
19,State - WEST BENGAL (19),28,1669390,858415,810975,1110766,573738,537028,558624,284677,273947,Age-wise,94.47353553,33.46276185,66.53723815
19,State - WEST BENGAL (19),29,1136779,574364,562415,721980,365302,356678,414799,209062,205737,Age-wise,97.91961195,36.48897455,63.51102545
19,State - WEST BENGAL (19),30,2273370,1122177,1151193,1520840,750657,770183,752530,371520,381010,Age-wise,102.5856884,33.10195877,66.89804123
19,State - WEST BENGAL (19),31,1090649,549559,541090,698859,351044,347815,391790,198515,193275,Age-wise,98.45894617,35.92264789,64.07735211
19,State - WEST BENGAL (19),32,1387090,709939,677151,894592,458139,436453,492498,251800,240698,Age-wise,95.38157504,35.50584317,64.49415683
19,State - WEST BENGAL (19),33,996895,519093,477802,642397,335550,306847,354498,183543,170955,Age-wise,92.04554868,35.56021447,64.43978553
19,State - WEST BENGAL (19),34,1093586,563891,529695,695582,359793,335789,398004,204098,193906,Age-wise,93.93570743,36.39439422,63.60560578
19,State - WEST BENGAL (19),35,2235739,1104185,1131554,1490717,735448,755269,745022,368737,376285,Age-wise,102.4786607,33.32329937,66.67670063
19,State - WEST BENGAL (19),36,1379467,685605,693862,913909,453739,460170,465558,231866,233692,Age-wise,101.2043378,33.74912194,66.25087806
19,State - WEST BENGAL (19),37,1041670,528305,513365,682882,346032,336850,358788,182273,176515,Age-wise,97.17208809,34.44353778,65.55646222
19,State - WEST BENGAL (19),38,1380060,703659,676401,898761,457994,440767,481299,245665,235634,Age-wise,96.12624865,34.87522282,65.12477718
19,State - WEST BENGAL (19),39,975710,501607,474103,610432,312864,297568,365278,188743,176535,Age-wise,94.51682293,37.43714833,62.56285167
19,State - WEST BENGAL (19),40,2282162,1164722,1117440,1522812,771000,751812,759350,393722,365628,Age-wise,95.94049052,33.27327333,66.72672667
19,State - WEST BENGAL (19),41,1082291,562412,519879,713671,368368,345303,368620,194044,174576,Age-wise,92.43739465,34.05923176,65.94076824
19,State - WEST BENGAL (19),42,1188935,640040,548895,767093,414209,352884,421842,225831,196011,Age-wise,85.75948378,35.48066126,64.51933874
19,State - WEST BENGAL (19),43,797847,428723,369124,516424,279038,237386,281423,149685,131738,Age-wise,86.09848317,35.27280293,64.72719707
19,State - WEST BENGAL (19),44,801825,423707,378118,504731,267982,236749,297094,155725,141369,Age-wise,89.2404421,37.05222461,62.94777539
19,State - WEST BENGAL (19),45,1970941,1004383,966558,1297440,659111,638329,673501,345272,328229,Age-wise,96.23400635,34.17154547,65.82845453
19,State - WEST BENGAL (19),46,1029019,537208,491811,671402,350732,320670,357617,186476,171141,Age-wise,91.5494557,34.75319698,65.24680302
19,State - WEST BENGAL (19),47,714091,386701,327390,451863,246300,205563,262228,140401,121827,Age-wise,84.66231016,36.7219304,63.2780696
19,State - WEST BENGAL (19),48,979413,534323,445090,621351,341495,279856,358062,192828,165234,Age-wise,83.29980181,36.55883677,63.44116323
19,State - WEST BENGAL (19),49,642255,351597,290658,380421,209896,170525,261834,141701,120133,Age-wise,82.66794085,40.76791928,59.23208072
19,State - WEST BENGAL (19),50,1713807,891607,822200,1118663,580598,538065,595144,311009,284135,Age-wise,92.21551648,34.72643069,65.27356931
19,State - WEST BENGAL (19),51,799702,441198,358504,517004,286447,230557,282698,154751,127947,Age-wise,81.25694133,35.35041803,64.64958197
19,State - WEST BENGAL (19),52,725859,411010,314849,451261,257314,193947,274598,153696,120902,Age-wise,76.60373227,37.83076327,62.16923673
19,State - WEST BENGAL (19),53,492859,282548,210311,297886,172699,125187,194973,109849,85124,Age-wise,74.43372454,39.55959007,60.44040993
19,State - WEST BENGAL (19),54,525653,290869,234784,309099,172263,136836,216554,118606,97948,Age-wise,80.71812397,41.19713956,58.80286044
19,State - WEST BENGAL (19),55,1277976,645549,632427,837266,418421,418845,440710,227128,213582,Age-wise,97.96731154,34.48499815,65.51500185
19,State - WEST BENGAL (19),56,695295,375674,319621,441362,237516,203846,253933,138158,115775,Age-wise,85.07935071,36.52162032,63.47837968
19,State - WEST BENGAL (19),57,415069,235625,179444,250875,142165,108710,164194,93460,70734,Age-wise,76.15660477,39.55824212,60.44175788
19,State - WEST BENGAL (19),58,500934,281633,219301,303460,170113,133347,197474,111520,85954,Age-wise,77.86765045,39.42116127,60.57883873
19,State - WEST BENGAL (19),59,379376,208422,170954,215906,117985,97921,163470,90437,73033,Age-wise,82.02301101,43.08917802,56.91082198
19,State - WEST BENGAL (19),60,1202351,582619,619732,794621,381226,413395,407730,201393,206337,Age-wise,106.3700291,33.91106258,66.08893742
19,State - WEST BENGAL (19),61,523167,271593,251574,336331,172628,163703,186836,98965,87871,Age-wise,92.62904419,35.71249716,64.28750284
19,State - WEST BENGAL (19),62,435561,232224,203337,272037,142477,129560,163524,89747,73777,Age-wise,87.56071724,37.54330622,62.45669378
19,State - WEST BENGAL (19),63,287755,161065,126690,169297,93337,75960,118458,67728,50730,Age-wise,78.65768479,41.16626992,58.83373008
19,State - WEST BENGAL (19),64,296620,158900,137720,174160,91848,82312,122460,67052,55408,Age-wise,86.67086218,41.28514598,58.71485402
19,State - WEST BENGAL (19),65,898364,418497,479867,605898,277868,328030,292466,140629,151837,Age-wise,114.6643823,32.55540071,67.44459929
19,State - WEST BENGAL (19),66,405725,204958,200767,267770,132864,134906,137955,72094,65861,Age-wise,97.95519082,34.00209502,65.99790498
19,State - WEST BENGAL (19),67,231432,129025,102407,144226,78784,65442,87206,50241,36965,Age-wise,79.36988956,37.6810467,62.3189533
19,State - WEST BENGAL (19),68,252324,135268,117056,153063,80087,72976,99261,55181,44080,Age-wise,86.53635745,39.33870738,60.66129262
19,State - WEST BENGAL (19),69,195148,103532,91616,109457,56262,53195,85691,47270,38421,Age-wise,88.49051501,43.91077541,56.08922459
19,State - WEST BENGAL (19),70,687259,315300,371959,456471,205579,250892,230788,109721,121067,Age-wise,117.96987,33.58093528,66.41906472
19,State - WEST BENGAL (19),71,262665,131532,131133,166290,80727,85563,96375,50805,45570,Age-wise,99.69665177,36.69122266,63.30877734
19,State - WEST BENGAL (19),72,202442,107835,94607,121342,63270,58072,81100,44565,36535,Age-wise,87.73311077,40.06085694,59.93914306
19,State - WEST BENGAL (19),73,119215,67637,51578,66941,37142,29799,52274,30495,21779,Age-wise,76.25707823,43.848509,56.151491
19,State - WEST BENGAL (19),74,119026,64577,54449,65887,34940,30947,53139,29637,23502,Age-wise,84.31639748,44.64486751,55.35513249
19,State - WEST BENGAL (19),75,343821,156758,187063,224256,100583,123673,119565,56175,63390,Age-wise,119.3323467,34.77536276,65.22463724
19,State - WEST BENGAL (19),76,162944,80184,82760,101825,49067,52758,61119,31117,30002,Age-wise,103.212611,37.50920562,62.49079438
19,State - WEST BENGAL (19),77,79802,43347,36455,46216,24488,21728,33586,18859,14727,Age-wise,84.1003991,42.08666449,57.91333551
